transaction_id,amount,timestamp,description
TXN-914686371D94,24545.36,2024-10-23T19:26:28+00:00,Deposit ref ACC0036
TXN-83760F039214,1559.35,2024-09-10T20:19:17+00:00,Wire transfer ACC0091
TXN-98DFB4E56DF9,26264.98,2024-03-02T10:16:31+00:00,Payment from ACC0093
TXN-A3A1363D325F,24341.26,2024-08-28T04:49:55+00:00,Deposit ref ACC0093
TXN-6D5ED3928E1E,868.92,2024-03-16T21:07:12+00:00,Deposit ref ACC0031
TXN-1E631FB1F19E,2410.44,2024-03-17T20:31:32+00:00,Wire transfer ACC0081
TXN-462A12020097,44915.11,2024-04-29T00:44:25+00:00,Wire transfer ACC0017
TXN-8165A28EAC98,21413.13,2024-05-18T18:53:35+00:00,Settlement ACC0013
TXN-0B33CB780AC0,31177.3,2024-06-16T08:17:33+00:00,Payment from ACC0047
TXN-D1AF531AAD3A,687.92,2024-05-16T22:42:57+00:00,ACH credit ACC0059
TXN-F308BB911729,1709.3,2024-04-03T12:56:06+00:00,Settlement ACC0032
TXN-928478B0F894,46648.05,2024-05-26T18:30:58+00:00,ACH credit ACC0020
TXN-A5774E02BE78,18721.29,2024-05-30T20:20:05+00:00,Wire transfer ACC0072
TXN-2C7D38E86018,23604.36,2024-11-28T12:42:44+00:00,ACH credit ACC0034
TXN-AF80CB372E7A,1867.69,2024-06-16T23:04:33+00:00,Settlement ACC0004
TXN-9B59BC468190,4511.55,2024-06-01T17:16:58+00:00,Deposit ref ACC0003
TXN-38CCF418006D,14569.02,2024-02-06T03:24:15+00:00,Wire transfer ACC0049
TXN-8F3F676BD2F6,10135.95,2024-10-19T02:23:40+00:00,Deposit ref ACC0007
TXN-45601DD35B16,31326.38,2024-02-15T15:40:56+00:00,Wire transfer ACC0037
TXN-BA5641250C24,8854.65,2024-06-20T03:35:57+00:00,Wire transfer ACC0074
TXN-755EFE67FD4B,4007.68,2024-06-27T11:50:27+00:00,ACH credit ACC0015
TXN-9BFA9542E41A,19859.59,2024-10-15T04:19:35+00:00,Payment from ACC0010
TXN-570F15ED21BC,21782.52,2024-09-04T22:49:10+00:00,Wire transfer ACC0028
TXN-3A82BBE3F319,12505.95,2024-02-24T21:17:46+00:00,Settlement ACC0076
TXN-88A59BA00A9C,22489.06,2024-10-17T12:30:44+00:00,Wire transfer ACC0050
TXN-6041EC8A89FA,28710.93,2024-07-26T19:58:50+00:00,Payment from ACC0084
TXN-76258ABC910E,32985.84,2024-04-12T17:30:41+00:00,Wire transfer ACC0080
TXN-6766FAB27FF5,19159.67,2024-10-10T19:12:30+00:00,Payment from ACC0030
TXN-BAA48FE64736,4714.76,2024-05-01T20:04:12+00:00,Wire transfer ACC0064
TXN-D8117D1174F8,15308.64,2024-03-29T06:43:40+00:00,Settlement ACC0065
TXN-7839F3A42FEB,35930.54,2024-07-13T19:26:11+00:00,Deposit ref ACC0099
TXN-5FF6CC6955F2,4774.44,2024-07-13T10:42:30+00:00,Settlement ACC0050
TXN-0E903576C4A2,24301.42,2024-11-03T06:33:10+00:00,Wire transfer ACC0038
TXN-F6BB68083A13,18153.37,2024-12-19T02:46:59+00:00,ACH credit ACC0009
TXN-8B62F2FC0E10,14831.86,2024-12-15T21:31:27+00:00,Deposit ref ACC0052
TXN-DC0BAF0CA6E1,11.79,2024-08-22T11:44:12+00:00,Payment from ACC0009
TXN-5267579BCF3D,20880.18,2024-01-09T16:43:55+00:00,ACH credit ACC0036
TXN-5C0FD5E37270,41716.6,2024-05-11T23:22:22+00:00,Wire transfer ACC0085
TXN-9DDC9A6ED4B6,33053.83,2024-08-10T21:57:25+00:00,Wire transfer ACC0077
TXN-4BA366506DFA,18119.87,2024-03-01T02:38:27+00:00,Settlement ACC0053
TXN-0D7762285AAF,22677.65,2024-04-17T08:04:53+00:00,Settlement ACC0082
TXN-975B93606857,43402.82,2024-02-20T16:51:41+00:00,Settlement ACC0032
TXN-1306D5E28BAC,21143.07,2024-07-15T05:30:01+00:00,Payment from ACC0093
TXN-AEE3EC50A495,34629.23,2024-01-17T05:35:53+00:00,Settlement ACC0081
TXN-3EF9C60754FC,9397.59,2024-01-08T12:46:41+00:00,Wire transfer ACC0063
TXN-55D89512B673,35923.23,2024-03-01T02:48:39+00:00,Wire transfer ACC0085
TXN-22BCF2A7FFCB,436.61,2024-04-26T07:18:05+00:00,ACH credit ACC0034
TXN-B9E38D4B0D64,41205.21,2024-08-03T13:06:22+00:00,Wire transfer ACC0014
TXN-C8D13C05A65C,49052.99,2024-06-10T15:38:22+00:00,Deposit ref ACC0045
TXN-B5BDA74DBE3B,22707.81,2024-10-30T08:30:00+00:00,Settlement ACC0044
TXN-299AC5416AEA,16565.11,2024-01-31T05:12:37+00:00,Wire transfer ACC0019
TXN-0B0BA10F83C6,5213.6,2024-10-29T06:14:01+00:00,ACH credit ACC0028
TXN-7FF18F53EE88,29890.95,2024-06-16T07:37:36+00:00,Wire transfer ACC0092
TXN-FA0A22598DEE,6209.28,2024-10-22T19:14:47+00:00,Payment from ACC0090
TXN-B8CC005E48B7,5489.13,2024-06-10T18:26:12+00:00,Deposit ref ACC0087
TXN-ACF600B3D0DB,7501.12,2024-05-07T10:16:40+00:00,Deposit ref ACC0069
TXN-81EFE693C3CC,8957.36,2024-08-19T12:15:13+00:00,Deposit ref ACC0051
TXN-6F1DE1C23345,20265.12,2024-08-06T15:33:15+00:00,Payment from ACC0020
TXN-0C608900B5B7,12525.89,2024-02-05T11:13:41+00:00,Wire transfer ACC0078
TXN-82D6B76F963C,13880.61,2024-04-30T08:32:29+00:00,Payment from ACC0020
TXN-14BD31687AD0,30520.48,2024-05-27T04:26:10+00:00,ACH credit ACC0073
TXN-5DD67AB30FFB,36364.62,2024-11-01T15:29:05+00:00,Payment from ACC0034
TXN-5A149D64814C,30087.1,2024-08-17T06:23:45+00:00,Payment from ACC0006
TXN-7B67F764C17B,1469.32,2024-08-26T11:53:29+00:00,Wire transfer ACC0051
TXN-3FE81EE302BF,12289.23,2024-07-07T02:24:24+00:00,ACH credit ACC0048
TXN-11A79F8D68B5,6300.11,2024-03-31T08:41:05+00:00,ACH credit ACC0014
TXN-F7C116E54EDF,21152.23,2024-01-22T03:36:14+00:00,Payment from ACC0088
TXN-3030C8DEA9BE,8599.57,2024-11-29T21:03:11+00:00,Settlement ACC0002
TXN-9A76B03AD544,10094.89,2024-04-06T23:22:14+00:00,ACH credit ACC0099
TXN-0296A985EF75,47273.19,2024-09-02T07:14:23+00:00,Settlement ACC0038
TXN-8647B7E28413,25015.8,2024-05-02T03:05:44+00:00,Settlement ACC0051
TXN-5B0401D64F2E,33927.89,2024-07-24T22:19:12+00:00,Payment from ACC0049
TXN-5C75D2C4AD45,34298.78,2024-09-26T14:49:59+00:00,Payment from ACC0081
TXN-182D1665A2E7,31415.69,2024-10-06T06:53:22+00:00,Payment from ACC0039
TXN-4A03AB08B5E0,40393.63,2024-05-12T13:28:01+00:00,Wire transfer ACC0080
TXN-6C13BDECBD1D,21841.22,2024-02-11T02:42:57+00:00,Wire transfer ACC0012
TXN-9EC9BB1D5393,48889.37,2024-05-04T11:06:57+00:00,Payment from ACC0099
TXN-DC1C0CB890F6,10469.38,2024-09-08T21:36:23+00:00,Wire transfer ACC0004
TXN-65BE97F19EC8,14716.2,2024-02-27T16:44:38+00:00,ACH credit ACC0069
TXN-5976B6170991,31686.75,2024-03-26T14:06:43+00:00,Wire transfer ACC0049
TXN-91549FD645D4,10730.76,2024-06-04T13:29:53+00:00,ACH credit ACC0013
TXN-08F2B2CA3EF0,10185.87,2024-06-09T04:12:15+00:00,ACH credit ACC0082
TXN-B3F9A1760700,31459.78,2024-12-28T19:00:37+00:00,ACH credit ACC0033
TXN-2614520016F4,43101.72,2024-02-03T02:21:25+00:00,Wire transfer ACC0041
TXN-C12BB1B21219,4592.75,2024-03-23T08:58:10+00:00,Deposit ref ACC0059
TXN-B74DE2A0A5AB,45631.61,2024-08-20T21:46:47+00:00,ACH credit ACC0088
TXN-04843416E23B,1919.3,2024-01-12T04:46:48+00:00,Deposit ref ACC0014
TXN-273ABB94F83B,35586.74,2024-09-03T04:23:04+00:00,Wire transfer ACC0049
TXN-C6AF2E4AF426,33612.21,2024-11-04T15:02:36+00:00,Deposit ref ACC0049
TXN-988B4A114AEF,31475.73,2024-04-05T07:46:18+00:00,Wire transfer ACC0047
TXN-F7BE32BDE14F,46125.62,2024-08-24T21:54:19+00:00,Wire transfer ACC0074
TXN-9810C201E228,48897.44,2024-09-12T15:08:47+00:00,Settlement ACC0003
TXN-62377C62A7E8,2614.42,2024-09-06T04:04:32+00:00,Wire transfer ACC0098
TXN-6E654A8067A4,34343.5,2024-11-21T04:53:43+00:00,Payment from ACC0015
TXN-9AA88CA5DE00,38099.94,2024-07-15T00:44:24+00:00,Settlement ACC0017
TXN-ED07AC5B650F,2108.05,2024-02-10T22:30:09+00:00,Wire transfer ACC0072
TXN-86C320D399F6,41418.9,2024-05-11T04:06:22+00:00,Deposit ref ACC0042
TXN-C413028614DF,48796.03,2024-05-14T16:15:30+00:00,Settlement ACC0016
TXN-8F9F08BA66E3,37181.78,2024-03-23T17:24:51+00:00,ACH credit ACC0026
TXN-DFC5AE5D89F5,35735.21,2024-12-30T02:30:02+00:00,Deposit ref ACC0073
TXN-DA03F2BC7214,23010.24,2024-09-24T19:37:53+00:00,ACH credit ACC0080
TXN-41E5469913B5,43821.52,2024-01-07T00:35:04+00:00,Wire transfer ACC0024
TXN-32FA86204FF2,40978.36,2024-01-21T09:33:06+00:00,Wire transfer ACC0097
TXN-21602D63A1D0,41292.91,2024-04-14T15:10:34+00:00,Settlement ACC0100
TXN-44EEA7427225,10522.49,2024-09-17T22:26:34+00:00,Wire transfer ACC0079
TXN-61451E1A882A,25582.68,2024-01-22T18:24:05+00:00,ACH credit ACC0078
TXN-EBD2B992F58D,46688.24,2024-10-07T01:24:14+00:00,ACH credit ACC0042
TXN-6B6E0DE07F51,48128.12,2024-08-23T06:51:17+00:00,Wire transfer ACC0049
TXN-69633D186817,35807.14,2024-07-29T00:49:20+00:00,Deposit ref ACC0097
TXN-5BAFF4FBC7E6,14500.19,2024-04-23T10:55:22+00:00,ACH credit ACC0083
TXN-19BB256CFE42,44844.89,2024-07-10T05:42:25+00:00,Wire transfer ACC0006
TXN-15051D5906D0,26210.64,2024-06-17T10:03:10+00:00,Wire transfer ACC0077
TXN-A6FF163F2A20,26903.36,2024-01-03T20:19:33+00:00,Payment from ACC0099
TXN-28318FFFE6FF,35384.8,2024-11-21T20:37:35+00:00,Deposit ref ACC0085
TXN-378F6B18D914,37452.18,2024-07-31T11:12:08+00:00,Settlement ACC0018
TXN-66DE0C47B4B3,2104.16,2024-04-27T15:19:42+00:00,Payment from ACC0029
TXN-C5925D4DD7CD,15177.47,2024-03-26T13:41:00+00:00,ACH credit ACC0034
TXN-18BCC981D8E5,39026.55,2024-06-15T22:43:17+00:00,Settlement ACC0038
TXN-C154538234E0,1644.43,2024-03-28T07:41:33+00:00,Deposit ref ACC0038
TXN-250240DBE1FF,40920.24,2024-05-13T14:46:33+00:00,ACH credit ACC0046
TXN-2F0FE5726B26,26159.37,2024-04-24T18:05:18+00:00,Deposit ref ACC0032
TXN-50042691E4A1,12607.42,2024-06-30T05:56:26+00:00,ACH credit ACC0059
TXN-2F0A878949BE,22457.5,2024-03-05T22:05:19+00:00,Wire transfer ACC0097
TXN-B6351A760859,14553.6,2024-07-16T02:07:31+00:00,Wire transfer ACC0004
TXN-21C12C7B92BD,22359.25,2024-02-27T02:01:23+00:00,Payment from ACC0027
TXN-F8004F4F51F5,10329.4,2024-02-28T06:55:35+00:00,ACH credit ACC0040
TXN-E4640E5CD9CF,38609.54,2024-06-23T23:00:25+00:00,Settlement ACC0016
TXN-D1D7F050AF82,382.09,2024-02-25T09:59:08+00:00,Settlement ACC0026
TXN-C00D09FDDA54,4737.8,2024-08-20T23:03:20+00:00,Settlement ACC0012
TXN-F6A072FEA3C6,21775.31,2024-11-15T10:51:08+00:00,Wire transfer ACC0088
TXN-0D0D5916162A,42057.66,2024-11-08T02:21:00+00:00,ACH credit ACC0005
TXN-ADDE90C5387E,40876.79,2024-09-23T22:43:23+00:00,Deposit ref ACC0023
TXN-0ACB96A793DB,20269.86,2024-05-26T11:28:30+00:00,Deposit ref ACC0012
TXN-9560D46B23A2,40419.11,2024-10-23T06:54:47+00:00,Wire transfer ACC0093
TXN-D07C151BD953,45612.94,2024-03-20T06:56:33+00:00,ACH credit ACC0093
TXN-AF0479AFED8A,44792.52,2024-12-22T12:42:05+00:00,Deposit ref ACC0005
TXN-273C04D8D7AF,49806.98,2024-07-09T08:47:47+00:00,ACH credit ACC0044
TXN-5B6B70333CC1,27464.92,2024-02-27T04:23:54+00:00,Settlement ACC0004
TXN-5F36BF09A9C5,15633.05,2024-04-08T23:44:42+00:00,ACH credit ACC0055
TXN-9D895A989B54,7424.71,2024-10-03T04:28:02+00:00,Wire transfer ACC0042
TXN-DDA2DF33E00D,29387.66,2024-12-30T01:32:19+00:00,Wire transfer ACC0094
TXN-4C66FA3FD3FC,9914.67,2024-06-04T13:41:35+00:00,ACH credit ACC0017
TXN-6E0C0EC8ED36,3275.31,2024-08-19T21:28:32+00:00,Payment from ACC0014
TXN-0B6D1DC00EA2,34925.5,2024-08-26T21:59:10+00:00,Wire transfer ACC0067
TXN-6EC595E7B0A6,3455.63,2024-06-29T14:59:30+00:00,ACH credit ACC0052
TXN-3ED21FC05C74,20197.89,2024-12-10T10:40:27+00:00,Deposit ref ACC0092
TXN-ED96A787C910,29945.8,2024-05-31T17:56:30+00:00,Wire transfer ACC0057
TXN-37E8396126FA,41618.38,2024-10-13T07:32:27+00:00,Settlement ACC0043
TXN-C673271A7F8E,23899.21,2024-11-02T19:18:59+00:00,Wire transfer ACC0034
TXN-904F6B4F4C1B,30979.59,2024-12-15T13:42:48+00:00,Wire transfer ACC0037
TXN-B6DA43319625,39949.72,2024-05-25T08:08:09+00:00,Deposit ref ACC0089
TXN-C5040BBCA3EA,7007.17,2024-05-26T16:05:58+00:00,Deposit ref ACC0087
TXN-83714633A07B,48793.27,2024-10-11T10:00:56+00:00,Settlement ACC0018
TXN-B8FCB382014F,34854.92,2024-03-14T16:50:20+00:00,Deposit ref ACC0070
TXN-82EC52060E6F,7969.28,2024-03-06T10:56:11+00:00,ACH credit ACC0097
TXN-E55EB45615C2,10323.31,2024-02-04T16:05:37+00:00,Wire transfer ACC0047
TXN-ABD34288157E,3851.26,2024-02-02T13:40:52+00:00,Deposit ref ACC0093
TXN-B6D404F986BB,28604.14,2024-01-16T16:50:00+00:00,Wire transfer ACC0086
TXN-8D971508A0A1,795.23,2024-10-07T03:22:08+00:00,Settlement ACC0083
TXN-4B85C7E5E386,49374.59,2024-02-18T13:18:36+00:00,ACH credit ACC0030
TXN-84344C03EF70,17016.23,2024-02-25T19:05:21+00:00,ACH credit ACC0027
TXN-A243EF1B9232,37644.48,2024-08-11T09:45:49+00:00,Deposit ref ACC0058
TXN-CE1549D9719B,35342.27,2024-03-12T02:39:28+00:00,Settlement ACC0054
TXN-5F26E2B479B8,18770.46,2024-07-27T18:43:38+00:00,Wire transfer ACC0031
TXN-6226712B1B6C,22785.74,2024-10-16T09:24:24+00:00,Wire transfer ACC0088
TXN-94F56A9AF155,15264.35,2024-07-29T07:36:14+00:00,ACH credit ACC0085
TXN-B1E2DA261A47,40866.32,2024-03-10T09:53:23+00:00,Deposit ref ACC0035
TXN-253F3BE995B2,27588.07,2024-03-09T06:17:47+00:00,Deposit ref ACC0063
TXN-CA46F9371724,47482.21,2024-12-05T04:19:17+00:00,Wire transfer ACC0054
TXN-8E6D4D5CEC3F,41023.13,2024-11-22T19:55:52+00:00,Wire transfer ACC0061
TXN-C9C4AD6C2B7F,40752.18,2024-12-12T10:13:54+00:00,Deposit ref ACC0079
TXN-0E446F810676,13909.64,2024-08-24T02:04:45+00:00,Payment from ACC0072
TXN-DE56953CF31A,14480.26,2024-07-09T12:35:21+00:00,Payment from ACC0049
TXN-EEF7AB2DD125,26171.64,2024-05-26T19:01:01+00:00,Settlement ACC0041
TXN-61F32FB0DBEB,11289.14,2024-09-24T19:03:43+00:00,Settlement ACC0095
TXN-343BAA4E7273,34800.96,2024-08-16T08:27:24+00:00,Payment from ACC0003
TXN-18543653E96D,38326.89,2024-11-09T11:57:06+00:00,Unrecognised credit TXN-1854
TXN-722CA2DEF53F,18647.54,2024-07-02T21:46:50+00:00,ACH credit ACC0065
TXN-9B024361F9D6,18295.99,2024-03-17T12:51:55+00:00,Settlement ACC0024
TXN-06783E682736,40475.81,2024-06-11T19:36:20+00:00,Deposit ref ACC0005
TXN-FE43758AD877,17415.54,2024-01-10T19:46:17+00:00,ACH credit ACC0084
TXN-D750E5814C5F,36768.53,2024-12-06T04:08:03+00:00,Payment from ACC0068
TXN-E552DC044F0E,33562.48,2024-06-06T18:09:13+00:00,ACH credit ACC0010
TXN-84E7C71DB89D,17876.1,2024-05-06T17:57:21+00:00,Payment from ACC0058
TXN-8582F28A7AA1,10934.91,2024-06-14T02:43:44+00:00,Payment from ACC0070
TXN-55E17FD13730,8824.43,2024-09-17T06:10:55+00:00,Payment from ACC0064
TXN-FC329331935A,43087.08,2024-02-27T17:27:09+00:00,Wire transfer ACC0001
TXN-F3D5369A73D7,26590.26,2024-05-28T22:12:59+00:00,Payment from ACC0055
TXN-8C087D43FE36,30881.58,2024-11-15T17:15:09+00:00,Wire transfer ACC0048
TXN-0CC93CD401AD,30303.13,2024-04-08T01:48:11+00:00,Payment from ACC0033
TXN-3582E9FBBA60,15408.71,2024-06-06T14:16:17+00:00,Payment from ACC0023
TXN-2237B3B5BFC4,2672.42,2024-11-04T23:38:26+00:00,ACH credit ACC0032
TXN-E89476BC5DE1,10787.32,2024-11-16T05:24:05+00:00,Wire transfer ACC0051
TXN-2BB4A6A70835,33483.56,2024-10-14T03:24:01+00:00,Deposit ref ACC0085
TXN-325C64E30E7B,43364.38,2024-04-06T17:03:11+00:00,ACH credit ACC0034
TXN-694AAF0AF4A6,22202.53,2024-01-30T20:37:26+00:00,Deposit ref ACC0048
TXN-30CAB98FF1CB,29962.52,2024-06-03T15:18:49+00:00,Payment from ACC0079
TXN-9384365F9690,14187.39,2024-12-07T14:31:58+00:00,ACH credit ACC0065
TXN-B805C5BC23C1,9083.86,2024-03-12T20:35:10+00:00,Wire transfer ACC0064
TXN-6768A3106EB6,23766.34,2024-05-22T19:34:42+00:00,ACH credit ACC0047
TXN-062CF7E0C421,226.84,2024-10-12T22:00:40+00:00,Payment from ACC0064
TXN-0DB054C09293,36849.73,2024-12-25T19:34:47+00:00,ACH credit ACC0061
TXN-31D53BB0C48E,44268.6,2024-04-22T00:49:02+00:00,ACH credit ACC0029
TXN-9293D7C21C1C,4300.27,2024-10-11T04:39:59+00:00,Payment from ACC0014
TXN-F0222662FC1B,34686.65,2024-02-20T00:22:36+00:00,Settlement ACC0067
TXN-56C518AF797E,26860.95,2024-10-08T16:44:45+00:00,Payment from ACC0097
TXN-E6DDCFA91C99,43138.08,2024-08-24T17:49:55+00:00,Payment from ACC0041
TXN-FFBF93ADA312,40060.59,2024-07-14T20:00:58+00:00,Payment from ACC0091
TXN-097B02D1429B,10330.6,2024-08-08T08:29:06+00:00,Wire transfer ACC0089
TXN-1112562BF33A,7201.2,2024-08-24T09:04:41+00:00,Settlement ACC0052
TXN-E3F23A1E262F,5727.87,2024-03-02T17:16:38+00:00,Settlement ACC0082
TXN-E8E73F20DA1F,38224.05,2024-10-05T02:37:34+00:00,Settlement ACC0087
TXN-B3AF66418172,30541.46,2024-02-20T04:22:27+00:00,Deposit ref ACC0079
TXN-E4F4D40E4D2A,49677.08,2024-11-30T12:43:30+00:00,Settlement ACC0014
TXN-518E94B52EA4,22893.09,2024-09-15T09:59:41+00:00,Wire transfer ACC0069
TXN-C2D385F057D9,11629.16,2024-10-25T00:45:55+00:00,Settlement ACC0098
TXN-C33A63219AD9,20272.47,2024-09-29T03:23:16+00:00,Payment from ACC0024
TXN-CE07BE321CB7,49065.7,2024-07-25T04:55:39+00:00,ACH credit ACC0053
TXN-45AB078AB656,17619.25,2024-11-19T22:28:09+00:00,Payment from ACC0056
TXN-CADD5902B2B9,40972.73,2024-07-29T08:08:00+00:00,ACH credit ACC0038
TXN-467D5146CE3C,30179.13,2024-08-26T03:21:36+00:00,ACH credit ACC0025
TXN-0C19FEA22A8B,26817.64,2024-04-20T13:38:28+00:00,Deposit ref ACC0037
TXN-6B1AF05C454E,19372.64,2024-02-22T23:22:59+00:00,Settlement ACC0023
TXN-E05BF9F931FD,16028.64,2024-03-09T15:10:15+00:00,Deposit ref ACC0049
TXN-A2745539456B,6504.06,2024-09-11T22:02:28+00:00,Deposit ref ACC0078
TXN-98C1D706EF5C,28401.87,2024-01-01T13:36:46+00:00,Settlement ACC0054
TXN-3C6F5EC8FF41,12096.59,2024-11-23T00:50:41+00:00,Deposit ref ACC0084
TXN-0CEE03E109A5,37948.74,2024-07-25T19:07:44+00:00,ACH credit ACC0061
TXN-4A95855748C3,36927.93,2024-04-11T14:21:41+00:00,ACH credit ACC0068
TXN-5A9DA5BF5EA2,35718.9,2024-05-06T04:10:22+00:00,Settlement ACC0088
TXN-9E3BF67CCC94,26641.63,2024-08-27T08:57:13+00:00,Payment from ACC0044
TXN-4C4684805BF6,24078.58,2024-05-08T16:00:38+00:00,Payment from ACC0073
TXN-F21831C32F95,49142.99,2024-02-22T18:43:10+00:00,Payment from ACC0009
TXN-2DFF6A97D0D1,13869.1,2024-11-09T12:34:38+00:00,Deposit ref ACC0078
TXN-1A0450C48C18,14498.93,2024-09-23T08:51:08+00:00,ACH credit ACC0014
TXN-7F3F7BE79674,42570.87,2024-12-28T02:19:01+00:00,Deposit ref ACC0007
TXN-C31EF01EAFB8,4895.31,2024-07-08T15:49:56+00:00,Payment from ACC0074
TXN-733CC5800611,48964.12,2024-04-10T17:21:19+00:00,Settlement ACC0023
TXN-BFCC556A0C67,35920.61,2024-10-18T00:23:08+00:00,Settlement ACC0074
TXN-599079AF0D8F,24415.94,2024-08-21T01:36:48+00:00,Payment from ACC0100
TXN-41AC29BAAA4B,8173.81,2024-04-15T21:28:18+00:00,ACH credit ACC0046
TXN-34035B017892,7299.47,2024-01-18T10:17:20+00:00,Wire transfer ACC0080
TXN-B735CD2613CE,30325.76,2024-12-02T16:25:25+00:00,Wire transfer ACC0058
TXN-E35A6A0B169D,18165.1,2024-02-11T00:37:29+00:00,ACH credit ACC0099
TXN-D50D62E5C913,28543.68,2024-06-10T17:18:22+00:00,Payment from ACC0099
TXN-A7BBB403C160,33581.17,2024-02-03T22:24:43+00:00,Deposit ref ACC0087
TXN-900101307FB2,20691.43,2024-03-03T14:33:36+00:00,Wire transfer ACC0068
TXN-1B69C6D4052A,13870.97,2024-02-26T04:35:22+00:00,Wire transfer ACC0001
TXN-C43A6DC93FBD,27432.68,2024-04-02T02:17:49+00:00,ACH credit ACC0024
TXN-0BFC2E4042D2,3982.95,2024-10-10T11:39:19+00:00,Wire transfer ACC0082
TXN-2693F2FFE427,13649.13,2024-11-10T02:41:30+00:00,Payment from ACC0060
TXN-01AD7292B5D7,15818.94,2024-06-01T04:23:22+00:00,Wire transfer ACC0058
TXN-FF4DADC5C0BE,6713.3,2024-04-04T07:36:19+00:00,ACH credit ACC0068
TXN-005A81D66AA6,15358.45,2024-06-18T09:20:38+00:00,Deposit ref ACC0045
TXN-BF77274E6F85,28855.29,2024-09-23T14:11:14+00:00,Payment from ACC0010
TXN-D060BCD09DDE,32089.03,2024-10-16T17:24:04+00:00,Settlement ACC0071
TXN-52BF2757CBAA,27090.15,2024-01-07T18:33:28+00:00,Wire transfer ACC0027
TXN-52D014AE5B97,30003.64,2024-01-02T22:44:20+00:00,Wire transfer ACC0079
TXN-4C5A8A317315,47721.51,2024-02-23T11:12:23+00:00,Deposit ref ACC0020
TXN-26D4BC3CC91E,46538.62,2024-07-20T05:32:19+00:00,ACH credit ACC0085
TXN-F36F70140B2C,26093.75,2024-01-11T01:46:58+00:00,Wire transfer ACC0019
TXN-A13DAB6DABF4,6814.23,2024-10-26T02:17:12+00:00,Deposit ref ACC0026
TXN-88C3DAF70727,39684.11,2024-03-22T07:34:21+00:00,Deposit ref ACC0099
TXN-FA934D32708E,49573.23,2024-05-06T01:59:44+00:00,ACH credit ACC0071
TXN-976146DF997F,12000.86,2024-08-02T08:56:26+00:00,Payment from ACC0021
TXN-4238725FD156,35593.49,2024-04-20T18:41:27+00:00,Wire transfer ACC0021
TXN-64457F6AC3E0,5873.65,2024-08-05T12:55:51+00:00,Settlement ACC0098
TXN-27E266E3206F,12375.24,2024-11-14T16:38:02+00:00,Settlement ACC0090
TXN-A1BCE6DD88C0,33298.9,2024-08-15T09:56:04+00:00,Deposit ref ACC0068
TXN-7ADB12E25E46,29321.86,2024-09-27T19:49:00+00:00,Payment from ACC0100
TXN-F9150CDAF930,46962.46,2024-02-14T19:03:46+00:00,ACH credit ACC0043
TXN-7E05AE0D0791,38156.49,2024-08-16T02:16:26+00:00,Wire transfer ACC0006
TXN-C207B1859E9C,43006.47,2024-01-01T20:59:06+00:00,FX transfer EUR ACC0019
TXN-4D272547289F,16173.66,2024-12-13T22:53:25+00:00,Payment from ACC0001
TXN-128E3B608C67,22669.62,2024-01-12T18:04:55+00:00,Payment from ACC0042
TXN-E35DC9178FA5,3483.86,2024-05-29T20:47:37+00:00,ACH credit ACC0026
TXN-08ABE498CD73,31444.8,2024-12-26T08:27:49+00:00,Wire transfer ACC0045
TXN-72382F407943,7667.75,2024-10-17T09:23:37+00:00,Deposit ref ACC0062
TXN-BA8F6E803699,46446.39,2024-10-20T07:34:54+00:00,Wire transfer ACC0028
TXN-0951B4AFEFD1,36468.86,2024-05-22T15:14:57+00:00,Deposit ref ACC0075
TXN-F0E0499FD863,34699.71,2024-01-19T10:39:02+00:00,Deposit ref ACC0089
TXN-5D1E0D1099C2,22526.45,2024-04-02T22:00:23+00:00,Wire transfer ACC0067
TXN-DEC1EC5F60A1,21963.28,2024-07-01T00:34:54+00:00,ACH credit ACC0037
TXN-DE54F144688D,6379.6,2024-05-01T16:50:29+00:00,Settlement ACC0048
TXN-2AEBC9210838,21263.38,2024-10-15T17:46:01+00:00,Payment from ACC0042
TXN-D42D5D6F8A94,18729.86,2024-02-08T21:21:16+00:00,Wire transfer ACC0022
TXN-DD67A510A862,32777.71,2024-09-30T06:56:28+00:00,Payment from ACC0055
TXN-7386A4EFDECB,29448.76,2024-07-09T20:51:38+00:00,Payment from ACC0052
TXN-AD26D3DB0BB3,6817.64,2024-03-10T05:58:12+00:00,Payment from ACC0071
TXN-E84DFB3868F8,34936.81,2024-10-10T11:42:18+00:00,Wire transfer ACC0040
TXN-E273D1474158,269.71,2024-04-29T17:15:39+00:00,Settlement ACC0012
TXN-63D2E17CB564,29423.38,2024-10-13T18:51:11+00:00,Deposit ref ACC0097
TXN-B0BC89977D01,14157.11,2024-02-09T00:58:16+00:00,Wire transfer ACC0077
TXN-2442D9C6CE91,45397.76,2024-12-22T00:00:12+00:00,Payment from ACC0093
TXN-C58CB5563824,23040.08,2024-02-19T01:05:45+00:00,ACH credit ACC0075
TXN-8C6372BF654F,30965.34,2024-05-11T21:27:17+00:00,Payment from ACC0080
TXN-53F309F4133E,4106.54,2024-01-25T03:41:13+00:00,Settlement ACC0053
TXN-B5C5C6BECF50,31709.52,2024-08-22T10:17:44+00:00,Settlement ACC0095
TXN-40BAC2E6CB57,15964.3,2024-06-20T07:29:44+00:00,Payment from ACC0069
TXN-8058F34B4989,10035.77,2024-04-21T07:00:05+00:00,ACH credit ACC0042
