transaction_id,account_id,amount,currency,timestamp,description,status
TXN-58502297B1FC,ACC0087,5267.54,USD,2024-06-19T02:59:59+00:00,Deposit ref ACC0087,settled
TXN-F266527764D8,ACC0042,25699.6,USD,2024-02-07T06:22:43+00:00,Wire transfer ACC0042,settled
TXN-DBB313601A32,ACC0049,40657.6,USD,2024-06-01T15:46:48+00:00,Payment from ACC0049,settled
TXN-3CDE14F354DD,ACC0048,49642.9,USD,2024-05-28T12:58:06+00:00,Settlement ACC0048,settled
TXN-D5A7D9BC7684,ACC0022,32353.52,USD,2024-01-18T04:52:30+00:00,Deposit ref ACC0022,settled
TXN-CC749953CB84,ACC0038,1013.7,USD,2024-04-11T09:53:11+00:00,Payment from ACC0038,settled
TXN-FB135B6844D7,ACC0004,5976.54,USD,2024-04-17T15:51:00+00:00,Settlement ACC0004,settled
TXN-355D8E7C6FF3,ACC0074,10007.72,USD,2024-02-04T04:16:03+00:00,Settlement ACC0074,settled
TXN-BB6BF9BA3C84,ACC0065,42793.42,USD,2024-07-14T10:12:58+00:00,Wire transfer ACC0065,settled
TXN-B00DC2A0EB19,ACC0025,9376.72,USD,2024-10-11T12:30:12+00:00,ACH credit ACC0025,settled
TXN-83875F982A9D,ACC0060,10104.57,USD,2024-09-14T03:09:22+00:00,Settlement ACC0060,settled
TXN-47B36B9E2D7A,ACC0008,4811.43,USD,2024-07-03T00:50:31+00:00,Wire transfer ACC0008,settled
TXN-6B83A879732A,ACC0020,4723.41,USD,2024-06-27T18:57:27+00:00,ACH credit ACC0020,settled
TXN-6613A2376993,ACC0007,17534.25,USD,2024-12-19T04:08:53+00:00,Settlement ACC0007,settled
TXN-76D2EA9C79CD,ACC0074,5096.58,USD,2024-12-04T15:26:11+00:00,Deposit ref ACC0074,settled
TXN-E92C172742DD,ACC0006,48715.0,USD,2024-08-02T21:40:45+00:00,ACH credit ACC0006,settled
TXN-3AA2ECE3E62D,ACC0015,1962.71,USD,2024-06-13T17:39:53+00:00,Settlement ACC0015,settled
TXN-B4E8072E7B98,ACC0061,5653.22,USD,2024-07-04T21:21:38+00:00,Settlement ACC0061,settled
TXN-029006A2C2EF,ACC0035,46858.77,USD,2024-07-25T21:18:14+00:00,Deposit ref ACC0035,settled
TXN-9B6A03C751AE,ACC0096,26975.56,USD,2024-05-15T21:52:00+00:00,Wire transfer ACC0096,settled
TXN-94D559996962,ACC0059,48334.66,USD,2024-03-24T13:17:28+00:00,Deposit ref ACC0059,settled
TXN-73C6CED2A12C,ACC0068,14397.45,USD,2024-03-03T13:32:31+00:00,Wire transfer ACC0068,settled
TXN-7D3357AEA355,ACC0001,1895.89,USD,2024-03-18T10:40:31+00:00,ACH credit ACC0001,settled
TXN-A03714F11CD4,ACC0037,34821.85,USD,2024-03-16T18:23:27+00:00,Deposit ref ACC0037,settled
TXN-8DA1C1D13298,ACC0002,48858.61,USD,2024-09-18T22:48:22+00:00,Payment from ACC0002,settled
TXN-EE01DD9BF717,ACC0042,47835.78,USD,2024-07-02T23:54:17+00:00,Deposit ref ACC0042,settled
TXN-95343916CEEC,ACC0081,18092.51,USD,2024-03-28T12:20:24+00:00,ACH credit ACC0081,settled
TXN-BCE9705A0F42,ACC0025,41427.99,USD,2024-04-10T02:05:50+00:00,Deposit ref ACC0025,settled
TXN-289A2D74FE66,ACC0014,963.73,USD,2024-12-02T20:51:04+00:00,Settlement ACC0014,settled
TXN-8C9FE85E54C7,ACC0026,23699.9,USD,2024-10-30T23:27:01+00:00,Payment from ACC0026,settled
TXN-8146797177EF,ACC0083,15393.47,USD,2024-07-26T08:40:54+00:00,Settlement ACC0083,settled
TXN-400E3F727D7E,ACC0050,9481.13,USD,2024-07-23T08:27:54+00:00,Wire transfer ACC0050,settled
TXN-0D658EBB487C,ACC0067,34133.25,USD,2024-11-09T02:13:32+00:00,Deposit ref ACC0067,settled
TXN-7A5D5064A11E,ACC0004,22966.67,USD,2024-05-08T19:48:41+00:00,Payment from ACC0004,settled
TXN-052FED718508,ACC0021,11718.64,USD,2024-01-18T13:20:00+00:00,Wire transfer ACC0021,settled
TXN-52337B886D17,ACC0080,34159.9,USD,2024-07-12T06:35:41+00:00,Deposit ref ACC0080,settled
TXN-20B11DD2A1DF,ACC0037,39169.63,EUR,2024-02-19T06:33:07+00:00,FX wire large swing EUR ACC0037,settled
TXN-D2BB24D11113,ACC0007,1327.98,USD,2024-06-03T04:25:29+00:00,Deposit ref ACC0007,settled
TXN-3723B5E60FFB,ACC0086,35812.43,USD,2024-04-02T16:42:51+00:00,ACH credit ACC0086,settled
TXN-0662EE1BFC44,ACC0041,39502.91,USD,2024-01-29T08:55:03+00:00,Wire transfer ACC0041,settled
TXN-711EC7F56DCF,ACC0064,41817.9,USD,2024-04-14T23:21:55+00:00,ACH credit ACC0064,settled
TXN-B52D18639184,ACC0080,37476.39,USD,2024-12-25T12:44:39+00:00,Wire transfer ACC0080,settled
TXN-D6793CFA61AF,ACC0029,6444.44,USD,2024-09-26T14:49:31+00:00,Wire transfer ACC0029,settled
TXN-9B63D9E5770E,ACC0057,44981.71,USD,2024-06-24T08:09:21+00:00,Payment from ACC0057,settled
TXN-287615640AE1,ACC0060,48145.04,USD,2024-02-24T15:57:01+00:00,Wire transfer ACC0060,settled
TXN-8582F28A7AA1,ACC0070,10934.91,USD,2024-06-14T02:43:44+00:00,Payment from ACC0070,settled
TXN-85873F25CC3C,ACC0082,16679.92,USD,2024-11-07T12:29:43+00:00,Wire transfer ACC0082,settled
TXN-6D5D080BE65A,ACC0071,40157.74,USD,2024-10-04T07:09:22+00:00,Settlement ACC0071,settled
TXN-260C96458486,ACC0089,12059.91,USD,2024-10-11T14:10:31+00:00,Settlement ACC0089,settled
TXN-992F4B521D31,ACC0083,27210.86,USD,2024-03-12T19:13:04+00:00,ACH credit ACC0083,settled
TXN-3A9708D26412,ACC0040,47168.27,USD,2024-01-04T18:14:05+00:00,Settlement ACC0040,settled
TXN-D1AC5AE85E34,ACC0025,9592.15,USD,2024-05-26T21:02:16+00:00,ACH credit ACC0025,settled
TXN-D754A7B0DE40,ACC0077,29533.89,USD,2024-03-30T06:01:11+00:00,Settlement ACC0077,settled
TXN-3D788B51F2F1,ACC0092,9585.46,USD,2024-04-19T11:05:44+00:00,Wire transfer ACC0092,settled
TXN-89DFCB7E2348,ACC0031,48019.75,USD,2024-07-09T14:17:26+00:00,Wire transfer ACC0031,settled
TXN-7B7477297697,ACC0051,49456.24,USD,2024-07-29T21:24:46+00:00,Settlement ACC0051,settled
TXN-072EEE1EBDAD,ACC0052,45488.22,USD,2024-09-20T09:21:32+00:00,ACH credit ACC0052,settled
TXN-CEF7923416FE,ACC0037,21156.14,USD,2024-10-10T16:48:10+00:00,Deposit ref ACC0037,settled
TXN-6CD979D68558,ACC0033,15051.4,USD,2024-12-29T15:09:26+00:00,Wire transfer ACC0033,settled
TXN-6A2C7C1E7DC1,ACC0022,30745.25,USD,2024-05-21T02:31:16+00:00,Settlement ACC0022,settled
TXN-165441BB66B5,ACC0019,38476.38,USD,2024-02-08T03:46:15+00:00,Deposit ref ACC0019,settled
TXN-BEF081DB931B,ACC0020,8794.49,USD,2024-10-23T09:48:24+00:00,ACH credit ACC0020,settled
TXN-8F3D7D53E6FD,ACC0057,478.07,USD,2024-10-15T14:36:29+00:00,Payment from ACC0057,settled
TXN-CAAAFAF17561,ACC0001,47691.26,USD,2024-12-06T03:32:27+00:00,ACH credit ACC0001,settled
TXN-5A9566A71107,ACC0001,17492.59,USD,2024-10-07T13:34:08+00:00,Wire transfer ACC0001,settled
TXN-A24CDC99CAFD,ACC0063,39839.34,USD,2024-06-01T07:39:45+00:00,Deposit ref ACC0063,settled
TXN-97A3D8A43DE1,ACC0057,2141.16,USD,2024-12-18T06:23:50+00:00,ACH credit ACC0057,settled
TXN-9B0341175465,ACC0018,5968.33,USD,2024-06-08T12:44:14+00:00,Settlement ACC0018,settled
TXN-60B7B6A9161E,ACC0090,7406.22,USD,2024-02-28T10:44:37+00:00,Wire transfer ACC0090,settled
TXN-7487A77DB7F6,ACC0040,27635.76,USD,2024-09-30T10:07:45+00:00,Settlement ACC0040,settled
TXN-AC61421C7ECA,ACC0096,34268.48,USD,2024-04-26T14:46:19+00:00,Settlement ACC0096,settled
TXN-77CC3E5EE4B1,ACC0028,2000.94,USD,2024-01-24T11:36:38+00:00,Settlement ACC0028,settled
TXN-ACC2B09DC0F0,ACC0090,41063.54,USD,2024-01-04T02:02:01+00:00,Wire transfer ACC0090,settled
TXN-984D003F5AAD,ACC0012,17702.18,USD,2024-02-06T03:25:18+00:00,Deposit ref ACC0012,settled
TXN-21A6C8D45E0A,ACC0037,32318.49,USD,2024-12-22T20:43:48+00:00,Settlement ACC0037,settled
TXN-70D1CF7A73AC,ACC0057,6728.93,USD,2024-08-22T06:53:38+00:00,Payment from ACC0057,settled
TXN-B9CBC84A2304,ACC0034,26833.25,USD,2024-06-25T14:54:46+00:00,ACH credit ACC0034,settled
TXN-7EC2F4F3F47F,ACC0036,465.91,USD,2024-03-02T11:35:54+00:00,ACH credit ACC0036,settled
TXN-25017B590654,ACC0093,11413.24,USD,2024-05-06T12:28:18+00:00,Deposit ref ACC0093,settled
TXN-C961F85F1174,ACC0084,31122.02,USD,2024-06-24T23:13:00+00:00,ACH credit ACC0084,settled
TXN-35136835874A,ACC0013,45886.43,USD,2024-09-04T13:13:25+00:00,ACH credit ACC0013,settled
TXN-E2D6A3BE351B,ACC0066,20662.2,USD,2024-03-13T23:40:50+00:00,Payment from ACC0066,settled
TXN-CE2AB834279E,ACC0040,34555.62,USD,2024-02-23T23:42:15+00:00,Settlement ACC0040,settled
TXN-514ED1E09AB6,ACC0041,31697.23,USD,2024-12-16T05:45:28+00:00,Settlement ACC0041,settled
TXN-2806B813022E,ACC0056,26177.76,USD,2024-09-05T08:50:07+00:00,Deposit ref ACC0056,settled
TXN-CD3AF03CE9CA,ACC0017,31871.81,USD,2024-04-09T12:45:34+00:00,ACH credit ACC0017,settled
TXN-411EF0F1A8BF,ACC0029,16125.99,USD,2024-02-28T10:42:51+00:00,ACH credit ACC0029,settled
TXN-AADB25EAAB1D,ACC0024,43101.55,USD,2024-09-26T23:52:54+00:00,Wire transfer ACC0024,settled
TXN-F6E958155D6B,ACC0066,5669.42,USD,2024-02-14T08:28:59+00:00,ACH credit ACC0066,settled
TXN-7528F8B59C46,ACC0041,36846.09,USD,2024-07-09T19:00:46+00:00,Wire transfer ACC0041,settled
TXN-E25AE6041CBA,ACC0049,44569.34,USD,2024-01-29T13:20:47+00:00,Settlement ACC0049,settled
TXN-1B0587C33286,ACC0073,19683.17,USD,2024-06-10T23:52:26+00:00,Payment from ACC0073,settled
TXN-898686F85E1D,ACC0038,9461.14,USD,2024-01-09T13:23:46+00:00,Wire transfer ACC0038,settled
TXN-F949083259D4,ACC0095,30625.51,USD,2024-02-01T07:11:08+00:00,Deposit ref ACC0095,settled
TXN-8A39F45CC7B3,ACC0071,25568.46,USD,2024-08-09T15:00:47+00:00,Deposit ref ACC0071,settled
TXN-9F91FF91A1F1,ACC0048,27959.1,USD,2024-07-06T20:58:17+00:00,ACH credit ACC0048,settled
TXN-B0FE888EE844,ACC0092,16903.3,USD,2024-10-21T01:08:36+00:00,Settlement ACC0092,settled
TXN-050C266ACCB6,ACC0063,7687.96,USD,2024-05-20T03:10:09+00:00,Payment from ACC0063,settled
TXN-F8AB71BF457A,ACC0097,22623.27,USD,2024-09-27T06:37:18+00:00,Wire transfer ACC0097,settled
TXN-AAF5323E2673,ACC0084,13941.7,USD,2024-02-14T01:25:03+00:00,Payment from ACC0084,settled
TXN-41AC225A66A3,ACC0072,42934.06,USD,2024-10-11T16:42:04+00:00,Payment from ACC0072,settled
TXN-79E52E9A198D,ACC0092,46379.47,USD,2024-08-23T22:44:29+00:00,Settlement ACC0092,settled
TXN-780A8ADA4C27,ACC0014,49911.3,USD,2024-02-18T23:25:40+00:00,Wire transfer ACC0014,settled
TXN-68FF9D68A203,ACC0048,16262.33,USD,2024-06-08T15:58:47+00:00,Settlement ACC0048,settled
TXN-1C7E93CD0CEC,ACC0065,38750.87,USD,2024-12-23T11:52:37+00:00,Settlement ACC0065,settled
TXN-894F74C8E825,ACC0052,48078.82,USD,2024-02-08T20:40:58+00:00,ACH credit ACC0052,settled
TXN-CA7F255541B6,ACC0055,49550.27,USD,2024-03-31T11:31:12+00:00,Wire transfer ACC0055,settled
TXN-9AF45CE8C786,ACC0043,35870.73,USD,2024-02-09T01:08:47+00:00,Wire transfer ACC0043,settled
TXN-57BD7B12CDA2,ACC0015,49525.29,USD,2024-07-30T06:25:01+00:00,Payment from ACC0015,settled
TXN-2AC21D61DD24,ACC0050,6433.83,USD,2024-10-23T08:05:17+00:00,Wire transfer ACC0050,settled
TXN-6D53DA6F90CB,ACC0001,7709.66,USD,2024-04-26T13:46:53+00:00,Settlement ACC0001,settled
TXN-4A788EA439FF,ACC0044,46372.75,USD,2024-10-17T23:40:28+00:00,ACH credit ACC0044,settled
TXN-A2DA4CC257F4,ACC0029,37123.21,USD,2024-08-05T23:25:14+00:00,Settlement ACC0029,settled
TXN-EA8834275A1E,ACC0094,31993.62,USD,2024-02-27T10:31:53+00:00,Settlement ACC0094,settled
TXN-C1530731A5CB,ACC0006,7045.38,USD,2024-04-06T16:49:50+00:00,Wire transfer ACC0006,settled
TXN-AC72ED2033C8,ACC0015,43497.11,USD,2024-08-09T00:25:02+00:00,Deposit ref ACC0015,settled
TXN-6D9452283142,ACC0009,16923.81,USD,2024-05-22T00:30:38+00:00,Wire transfer ACC0009,settled
TXN-FB634CED7E5B,ACC0006,46332.06,USD,2024-11-21T05:45:03+00:00,Deposit ref ACC0006,settled
TXN-DB9802F8FFD0,ACC0026,16499.97,USD,2024-05-27T12:21:47+00:00,Deposit ref ACC0026,settled
TXN-0C7A248961CD,ACC0059,18361.54,USD,2024-12-11T07:37:37+00:00,Deposit ref ACC0059,settled
TXN-9CF0AF5D1480,ACC0061,24794.44,USD,2024-03-10T10:29:30+00:00,Payment from ACC0061,settled
TXN-35F50247EFC4,ACC0003,38098.85,USD,2024-06-14T23:37:53+00:00,Payment from ACC0003,settled
TXN-BC728717A994,ACC0033,43806.89,USD,2024-11-11T19:04:57+00:00,Deposit ref ACC0033,settled
TXN-44E21F125E0F,ACC0070,28250.0,USD,2024-05-06T22:17:29+00:00,Deposit ref ACC0070,settled
TXN-18025A41B8B8,ACC0084,33369.15,USD,2024-06-27T00:19:17+00:00,Deposit ref ACC0084,settled
TXN-6827CAD4E7ED,ACC0024,33987.95,USD,2024-09-13T13:54:30+00:00,Settlement ACC0024,settled
TXN-67ED94DF2E39,ACC0038,18447.81,USD,2024-01-04T03:19:41+00:00,Deposit ref ACC0038,settled
TXN-9AE2E18A3C7D,ACC0018,13529.04,USD,2024-11-03T01:07:29+00:00,Payment from ACC0018,settled
TXN-62F02474092E,ACC0062,47330.57,USD,2024-04-15T01:19:15+00:00,Payment from ACC0062,settled
TXN-64625932897E,ACC0085,22338.19,USD,2024-11-09T17:37:15+00:00,Wire transfer ACC0085,settled
TXN-36E6F68A3CC6,ACC0062,5341.6,USD,2024-05-28T02:34:22+00:00,Deposit ref ACC0062,settled
TXN-C863E17C5A2E,ACC0043,19198.47,USD,2024-10-14T06:55:29+00:00,Wire transfer ACC0043,settled
TXN-6BA1F5317D18,ACC0090,6243.33,USD,2024-01-06T09:33:35+00:00,Deposit ref ACC0090,settled
TXN-DDAFAF0218D8,ACC0060,15708.52,USD,2024-02-16T21:20:52+00:00,Deposit ref ACC0060,settled
TXN-0D53E7169740,ACC0041,20627.17,USD,2024-05-17T03:05:44+00:00,Deposit ref ACC0041,settled
TXN-50B03E880A45,ACC0051,3419.82,USD,2024-11-21T23:04:50+00:00,Settlement ACC0051,settled
TXN-4E1BA6FE8BA2,ACC0009,13875.03,USD,2024-08-01T00:18:13+00:00,Deposit ref ACC0009,settled
TXN-6FD60D2B712F,ACC0032,38151.29,USD,2024-09-10T00:53:40+00:00,Wire transfer ACC0032,settled
TXN-4F496F6F0B25,ACC0020,14255.36,USD,2024-05-30T05:22:54+00:00,Settlement ACC0020,settled
TXN-945D17BF6457,ACC0049,41414.32,USD,2024-02-17T08:45:50+00:00,Wire transfer ACC0049,settled
TXN-94DE8409E834,ACC0046,2442.42,USD,2024-04-19T06:25:52+00:00,Settlement ACC0046,settled
TXN-F8B1B3EC588D,ACC0022,6166.87,USD,2024-10-03T04:01:35+00:00,Payment from ACC0022,settled
TXN-BB958D97E6A0,ACC0090,1157.8,USD,2024-03-01T04:42:44+00:00,Settlement ACC0090,settled
TXN-16E8B094E2E8,ACC0073,43205.6,USD,2024-10-14T20:58:22+00:00,Wire transfer ACC0073,settled
TXN-77462AD7DF2C,ACC0081,27283.42,USD,2024-09-06T07:00:34+00:00,ACH credit ACC0081,settled
TXN-46A85D3A11D3,ACC0003,39052.58,USD,2024-09-07T13:53:22+00:00,Settlement ACC0003,settled
TXN-F50A3248D6C6,ACC0029,35612.83,USD,2024-09-05T21:02:53+00:00,Settlement ACC0029,settled
TXN-FA7DCB140C73,ACC0060,20668.25,USD,2024-03-13T20:23:45+00:00,Deposit ref ACC0060,settled
TXN-1A769E3AEFB3,ACC0004,24720.38,USD,2024-05-06T05:21:05+00:00,Wire transfer ACC0004,settled
TXN-C85786148E82,ACC0058,43261.21,USD,2024-11-03T00:13:13+00:00,Wire transfer ACC0058,settled
TXN-20B312455D55,ACC0083,18449.85,USD,2024-12-15T12:20:00+00:00,Payment from ACC0083,settled
TXN-E78F92348C75,ACC0061,41479.34,USD,2024-06-11T01:00:22+00:00,Settlement ACC0061,settled
TXN-AEB489DFD16A,ACC0097,4834.21,USD,2024-02-18T01:50:22+00:00,Deposit ref ACC0097,settled
TXN-0951B4AFEFD1,ACC0075,36468.86,USD,2024-05-22T15:14:57+00:00,Deposit ref ACC0075,settled
TXN-B1511E50209B,ACC0062,46020.7,USD,2024-02-13T20:39:12+00:00,Settlement ACC0062,settled
TXN-DE2E958BD18E,ACC0038,16883.24,USD,2024-06-02T05:56:59+00:00,Payment from ACC0038,settled
TXN-57B1D8AF3AF1,ACC0030,3379.34,USD,2024-01-13T04:47:23+00:00,ACH credit ACC0030,settled
TXN-0E3812240B69,ACC0035,38840.83,USD,2024-05-05T14:24:53+00:00,Deposit ref ACC0035,settled
TXN-79491D314906,ACC0025,17594.76,USD,2024-07-27T20:19:14+00:00,Payment from ACC0025,settled
TXN-8308D5A6CF75,ACC0079,41844.12,USD,2024-01-28T20:08:12+00:00,Deposit ref ACC0079,settled
TXN-F121AEA4702D,ACC0064,1554.92,USD,2024-08-12T07:28:29+00:00,Settlement ACC0064,settled
TXN-8D18A7791B13,ACC0042,46791.91,USD,2024-01-03T15:39:40+00:00,ACH credit ACC0042,settled
TXN-78E022C89187,ACC0088,6427.92,USD,2024-12-01T01:06:08+00:00,Payment from ACC0088,settled
TXN-FAA91957F3B1,ACC0058,579.67,USD,2024-03-22T10:23:57+00:00,Wire transfer ACC0058,settled
TXN-A4EBA5084795,ACC0029,40363.0,USD,2024-11-24T05:25:01+00:00,Deposit ref ACC0029,settled
TXN-6C89C15E7DF9,ACC0021,8435.4,USD,2024-11-27T12:33:58+00:00,Deposit ref ACC0021,settled
TXN-6C0C9361AA6D,ACC0005,27305.84,USD,2024-05-09T14:50:54+00:00,Wire transfer ACC0005,settled
TXN-F0EE05F29F7C,ACC0056,39581.72,USD,2024-03-31T12:25:24+00:00,Wire transfer ACC0056,settled
TXN-C69FB9550D10,ACC0087,40760.89,USD,2024-02-22T15:46:48+00:00,Settlement ACC0087,settled
TXN-BA003EA9ECE3,ACC0069,14582.25,USD,2024-08-27T01:32:54+00:00,Deposit ref ACC0069,settled
TXN-35E02F6531D0,ACC0077,16013.77,USD,2024-07-14T02:30:08+00:00,Payment from ACC0077,settled
TXN-10AFBD6E0C6F,ACC0095,43602.69,USD,2024-12-20T19:09:15+00:00,Settlement ACC0095,settled
TXN-BB832C1821AC,ACC0044,21309.53,USD,2024-01-24T19:49:15+00:00,Deposit ref ACC0044,settled
TXN-9EFC458A6D3D,ACC0093,32648.24,USD,2024-12-08T21:27:39+00:00,Payment from ACC0093,settled
TXN-5D796EE2A8CE,ACC0064,38428.22,USD,2024-06-26T21:14:56+00:00,ACH credit ACC0064,settled
TXN-0EC32A4F6FEF,ACC0095,20072.03,USD,2024-05-15T08:37:12+00:00,Wire transfer ACC0095,settled
TXN-E5FD7C92E33C,ACC0056,3242.24,USD,2024-03-07T13:00:56+00:00,Payment from ACC0056,settled
TXN-06951A96F58F,ACC0091,31673.78,USD,2024-11-30T03:20:51+00:00,Payment from ACC0091,settled
TXN-536FEA9B5790,ACC0041,1094.85,USD,2024-11-15T05:02:07+00:00,ACH credit ACC0041,settled
TXN-805B72881DBD,ACC0099,7801.23,USD,2024-06-05T01:45:37+00:00,Deposit ref ACC0099,settled
TXN-EB85F218FAF5,ACC0098,20814.54,USD,2024-08-19T12:18:17+00:00,Deposit ref ACC0098,settled
TXN-244FE26B45CD,ACC0049,47707.44,USD,2024-08-31T10:11:30+00:00,Settlement ACC0049,settled
TXN-460F92EFCCCB,ACC0003,33922.61,USD,2024-11-29T00:23:20+00:00,ACH credit ACC0003,settled
TXN-587C730AEEB7,ACC0079,35157.51,USD,2024-10-24T07:40:08+00:00,Payment from ACC0079,settled
TXN-F7F3367665AB,ACC0069,10010.92,USD,2024-11-10T20:32:17+00:00,Wire transfer ACC0069,settled
TXN-79DE5B67542A,ACC0077,5851.06,USD,2024-10-30T19:58:26+00:00,ACH credit ACC0077,settled
TXN-306E68E5DF69,ACC0008,14037.4,USD,2024-02-13T03:36:48+00:00,Settlement ACC0008,settled
TXN-2F8403112A29,ACC0033,20152.88,USD,2024-09-13T14:09:22+00:00,Deposit ref ACC0033,settled
TXN-3A71521ECDB2,ACC0065,14331.53,USD,2024-10-03T18:11:03+00:00,Deposit ref ACC0065,settled
TXN-AEA798A77349,ACC0019,33357.45,USD,2024-11-29T03:42:02+00:00,Deposit ref ACC0019,settled
TXN-C1964504D705,ACC0067,33190.5,USD,2024-08-17T10:25:52+00:00,Wire transfer ACC0067,settled
TXN-71EBACF388D0,ACC0068,41479.7,USD,2024-07-01T14:14:40+00:00,Deposit ref ACC0068,settled
TXN-EE5C62B49A0D,ACC0090,697.86,USD,2024-02-11T12:52:49+00:00,ACH credit ACC0090,settled
TXN-360C6342F454,ACC0020,7092.05,USD,2024-04-05T14:30:00+00:00,Deposit ref ACC0020,settled
TXN-AFD2CF8A3104,ACC0033,34712.65,USD,2024-05-26T10:38:34+00:00,Deposit ref ACC0033,settled
TXN-889EA922AD52,ACC0085,49826.06,USD,2024-05-24T23:33:55+00:00,Deposit ref ACC0085,settled
TXN-3D39C34B542F,ACC0081,38503.91,USD,2024-02-29T10:30:59+00:00,Payment from ACC0081,settled
TXN-AB97D5F16B16,ACC0044,29577.99,USD,2024-08-27T11:24:15+00:00,Payment from ACC0044,settled
TXN-5298EE9BAA94,ACC0009,34103.53,USD,2024-01-26T09:41:27+00:00,ACH credit ACC0009,settled
TXN-F5156CA04230,ACC0063,21539.75,USD,2024-05-01T08:20:06+00:00,Settlement ACC0063,settled
TXN-EEC54F47D203,ACC0026,7744.68,USD,2024-03-14T15:26:26+00:00,Payment from ACC0026,settled
TXN-95DC16536274,ACC0026,20296.75,USD,2024-05-25T20:09:25+00:00,Deposit ref ACC0026,settled
TXN-C09548ED7E59,ACC0087,37781.31,USD,2024-10-25T01:20:45+00:00,Wire transfer ACC0087,settled
TXN-2321A64980F7,ACC0043,34094.97,USD,2024-06-04T14:00:02+00:00,Payment from ACC0043,settled
TXN-F8355BD7E0E0,ACC0023,21437.13,USD,2024-05-10T00:58:22+00:00,Deposit ref ACC0023,settled
TXN-4C877B53376D,ACC0015,215.45,USD,2024-12-28T02:00:50+00:00,Payment from ACC0015,settled
TXN-E56FE6B60276,ACC0082,31719.29,USD,2024-08-28T01:53:41+00:00,Wire transfer ACC0082,settled
TXN-54848B04C400,ACC0001,10678.92,USD,2024-01-31T06:26:29+00:00,Wire transfer ACC0001,settled
TXN-91549FD645D4,ACC0013,10730.76,USD,2024-06-04T13:29:53+00:00,ACH credit ACC0013,settled
TXN-6BE0695E7227,ACC0079,16748.7,USD,2024-11-15T17:56:35+00:00,Payment from ACC0079,pending
TXN-A208DC4BCA8C,ACC0003,16257.77,USD,2024-04-07T01:37:00+00:00,Wire transfer ACC0003,settled
TXN-0A28F042A80A,ACC0016,42431.27,USD,2024-06-19T12:47:14+00:00,Settlement ACC0016,settled
TXN-47AE496E12D8,ACC0017,30718.36,USD,2024-07-11T18:45:16+00:00,Deposit ref ACC0017,settled
TXN-0ADFE9C1E5C7,ACC0054,3326.04,USD,2024-02-02T22:47:27+00:00,Wire transfer ACC0054,settled
TXN-A5774E02BE78,ACC0072,18721.29,USD,2024-05-30T20:20:05+00:00,Wire transfer ACC0072,settled
TXN-4C9F0849144B,ACC0064,20033.99,USD,2024-01-25T03:17:03+00:00,Deposit ref ACC0064,settled
TXN-32FA86204FF2,ACC0097,40978.36,USD,2024-01-21T09:33:06+00:00,Wire transfer ACC0097,settled
TXN-9D9E49C62D12,ACC0014,4250.52,USD,2024-03-02T04:19:34+00:00,Wire transfer ACC0014,settled
TXN-9E554A915535,ACC0047,12072.22,USD,2024-11-26T02:15:06+00:00,Settlement ACC0047,settled
TXN-228DED2F1DFB,ACC0011,42767.33,USD,2024-12-02T12:12:47+00:00,Payment from ACC0011,settled
TXN-26F71604B2AF,ACC0045,31820.81,USD,2024-12-09T01:21:18+00:00,Wire transfer ACC0045,settled
TXN-891827AD59FC,ACC0002,2271.24,USD,2024-05-28T03:43:57+00:00,Wire transfer ACC0002,settled
TXN-43F95B289149,ACC0031,24466.74,USD,2024-01-25T11:08:01+00:00,Deposit ref ACC0031,settled
TXN-27678807BE17,ACC0004,8024.04,USD,2024-01-18T07:48:02+00:00,ACH credit ACC0004,settled
TXN-F03FB98317DB,ACC0074,43171.93,USD,2024-01-15T11:26:22+00:00,Settlement ACC0074,settled
TXN-1801E6A39575,ACC0068,1700.85,USD,2024-11-24T19:47:29+00:00,Payment from ACC0068,settled
TXN-B5BDA74DBE3B,ACC0044,22707.81,USD,2024-10-30T08:30:00+00:00,Settlement ACC0044,settled
TXN-0829417490C6,ACC0061,13431.29,USD,2024-08-21T03:34:52+00:00,Settlement ACC0061,settled
TXN-5D178AB05DC0,ACC0073,26152.21,USD,2024-04-05T00:41:49+00:00,ACH credit ACC0073,settled
TXN-C79BC5B789BB,ACC0057,17565.87,USD,2024-03-23T17:49:14+00:00,Wire transfer ACC0057,settled
TXN-C2EB56761908,ACC0068,36419.09,USD,2024-04-29T01:14:56+00:00,Deposit ref ACC0068,settled
TXN-951B84328CBE,ACC0095,8492.87,USD,2024-02-02T22:21:06+00:00,ACH credit ACC0095,settled
TXN-D2D9C059349F,ACC0047,34536.21,USD,2024-09-25T02:00:01+00:00,Settlement ACC0047,settled
TXN-1E91E4F149AD,ACC0034,4263.1,USD,2024-07-13T21:19:49+00:00,Settlement ACC0034,settled
TXN-279F07479664,ACC0022,8761.72,USD,2024-08-24T16:52:30+00:00,Settlement ACC0022,settled
TXN-0289A40317BF,ACC0054,38989.95,USD,2024-04-14T14:49:59+00:00,Wire transfer ACC0054,settled
TXN-BF506CA8A974,ACC0096,38942.63,USD,2024-07-24T09:21:06+00:00,Deposit ref ACC0096,settled
TXN-FB1E76FA34BC,ACC0091,23361.97,USD,2024-02-15T01:25:20+00:00,Settlement ACC0091,settled
TXN-1CA6457C36D0,ACC0079,23019.95,USD,2024-08-29T11:20:28+00:00,ACH credit ACC0079,settled
